ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Classification,Family_Glottocode,Family_Name,Language_Glottocode,Language_Name,Level,Status
keda1252,Kedang,Papunesia,-8.23039,123.77,keda1252,ksx,aust1307/mala1545/cent2237/cent2245/flor1239,aust1307,Austronesian,keda1252,Kedang,language,not endangered
sika1265,Sika-Lamaholot,,,,sika1265,,aust1307/mala1545/cent2237/cent2245/flor1239,aust1307,Austronesian,,,family,
sika1262,Sika,Papunesia,-8.67302,122.38,sika1262,ski,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265,aust1307,Austronesian,sika1262,Sika,language,not endangered
lama1292,Lamaholotic,,,,lama1292,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265,aust1307,Austronesian,,,family,
tana1283,Tana Ai,Papunesia,,,tana1283,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/sika1262,aust1307,Austronesian,sika1262,Sika,dialect,
sikk1243,Sikka Natar,Papunesia,,,sikk1243,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/sika1262,aust1307,Austronesian,sika1262,Sika,dialect,
sara1324,Sara Krowe,Papunesia,,,sara1324,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/sika1262,aust1307,Austronesian,sika1262,Sika,dialect,
lama1297,Lamaholot Timur,,,,lama1297,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292,aust1307,Austronesian,,,family,
lama1293,Lamaholot Barat,,,,lama1293,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292,aust1307,Austronesian,,,family,
lama1294,Lamaholot Tengah,,,,lama1294,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292,aust1307,Austronesian,,,family,
lama1279,Lamatuka,Papunesia,-8.39374,123.586,lama1279,lmq,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1297,aust1307,Austronesian,lama1279,Lamatuka,language,not endangered
lewo1243,Lewo Eleng,Papunesia,-8.35741,123.652,lewo1243,lwe,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1297,aust1307,Austronesian,lewo1243,Lewo Eleng,language,not endangered
lama1278,Peripheral Lembata,Papunesia,-8.53225,123.442,lama1278,lmr,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293,aust1307,Austronesian,lama1278,Peripheral Lembata,language,not endangered
flor1242,Flores Lamaholot,,,,flor1242,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293,aust1307,Austronesian,,,family,
alor1247,Alorese,Papunesia,-8.20382,124.264,alor1247,aol,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293,aust1307,Austronesian,alor1247,Alorese,language,not endangered
nort3216,North Lembata-Adonara,,,,nort3216,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293,aust1307,Austronesian,,,family,
kawe1241,Kawela,,,,kawe1241,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
leba1240,Lebatukan,,,,leba1240,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
sout3267,South Coast Lembata,,,,sout3267,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
bela1261,Belang,,,,bela1261,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278/kawe1241,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
wuak1234,Wuakerong,,,,wuak1234,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278/kawe1241,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
merd1234,Merdeka,,,,merd1234,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278/leba1240,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
lama1300,Lamahora,,,,lama1300,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278/leba1240,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
mula1255,Mulan,,,,mula1255,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278/sout3267,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
lama1299,Lamalera,,,,lama1299,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/lama1278/sout3267,aust1307,Austronesian,lama1278,Peripheral Lembata,dialect,
lama1277,Lamaholot,Papunesia,-8.36439,122.803,lama1277,slp,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242,aust1307,Austronesian,lama1277,Lamaholot,language,not endangered
puka1244,Pukaunu,Papunesia,-8.405661,122.690759,puka1244,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242,aust1307,Austronesian,puka1244,Pukaunu,language,
lewo1244,Lewotobi,Papunesia,-8.54573,122.747,lewo1244,lwt,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242,aust1307,Austronesian,lewo1244,Lewotobi,language,not endangered
nucl1534,Ile Mandiri,Papunesia,,,nucl1534,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277,aust1307,Austronesian,lama1277,Lamaholot,dialect,
west2543,Ritaebang,Papunesia,,,west2543,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277,aust1307,Austronesian,lama1277,Lamaholot,dialect,
east2807,East Lamaholot,,,,east2807,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534,aust1307,Austronesian,lama1277,Lamaholot,dialect,
west2542,West Lamaholot,Papunesia,,,west2542,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534,aust1307,Austronesian,lama1277,Lamaholot,dialect,
lewo1250,Lewolema-Waibalun,,,,lewo1250,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/east2807,aust1307,Austronesian,lama1277,Lamaholot,dialect,
baip1234,Baipito,,,,baip1234,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/east2807,aust1307,Austronesian,lama1277,Lamaholot,dialect,
lewo1251,Lewolema,,,,lewo1251,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/east2807/lewo1250,aust1307,Austronesian,lama1277,Lamaholot,dialect,
waib1246,Waibalun,,,,waib1246,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/east2807/lewo1250,aust1307,Austronesian,lama1277,Lamaholot,dialect,
tanj1250,Tanjung Bunga,,,,tanj1250,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/west2542,aust1307,Austronesian,lama1277,Lamaholot,dialect,
lewo1248,Lewolaga-Bama,,,,lewo1248,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/west2542,aust1307,Austronesian,lama1277,Lamaholot,dialect,
bama1253,Bama Lamaholot,,,,bama1253,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/west2542/lewo1248,aust1307,Austronesian,lama1277,Lamaholot,dialect,
lewo1249,Lewolaga,,,,lewo1249,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/west2542/lewo1248,aust1307,Austronesian,lama1277,Lamaholot,dialect,
ilea1237,Ile Ape,Papunesia,-8.38636,123.442,ilea1237,ila,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216,aust1307,Austronesian,ilea1237,Ile Ape,language,threatened
adon1237,Adonara,Papunesia,-8.32027,123.159,adon1237,adr,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216,aust1307,Austronesian,adon1237,Adonara,language,not endangered
sout2897,South Ile Ape,Papunesia,,,sout2897,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/ilea1237,aust1307,Austronesian,ilea1237,Ile Ape,dialect,
nort2868,North Ile Ape,Papunesia,,,nort2868,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/ilea1237,aust1307,Austronesian,ilea1237,Ile Ape,dialect,
botu1239,Botun,,,,botu1239,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237,aust1307,Austronesian,adon1237,Adonara,dialect,
east2470,East Adonara,Papunesia,,,east2470,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237,aust1307,Austronesian,adon1237,Adonara,dialect,
west2544,West Adonara,Papunesia,,,west2544,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237,aust1307,Austronesian,adon1237,Adonara,dialect,
east2469,East Solor,Papunesia,,,east2469,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237,aust1307,Austronesian,adon1237,Adonara,dialect,
dulh1234,Dulhi,,,,dulh1234,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237/east2470,aust1307,Austronesian,adon1237,Adonara,dialect,
kiwa1252,Kiwangona,,,,kiwa1252,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237/east2470,aust1307,Austronesian,adon1237,Adonara,dialect,
horo1249,Horowura,,,,horo1249,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237/west2544,aust1307,Austronesian,adon1237,Adonara,dialect,
waiw1246,Waiwadan,,,,waiw1246,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237/west2544,aust1307,Austronesian,adon1237,Adonara,dialect,
lama1298,Lamakera,,,,lama1298,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237/east2469,aust1307,Austronesian,adon1237,Adonara,dialect,
wata1254,Watan,,,,wata1254,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/nort3216/adon1237/east2469,aust1307,Austronesian,adon1237,Adonara,dialect,
west2541,West Lembata,Papunesia,-8.49669,123.298,west2541,lmj,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294,aust1307,Austronesian,west2541,West Lembata,language,not endangered
levu1240,Southeast Lembata,,,,levu1240,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294,aust1307,Austronesian,,,family,
laba1242,Labalekan,,,,laba1242,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/west2541,aust1307,Austronesian,west2541,West Lembata,dialect,
ming1256,Mingar,,,,ming1256,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/west2541,aust1307,Austronesian,west2541,West Lembata,dialect,
imul1234,Imulolo,,,,imul1234,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/west2541/laba1242,aust1307,Austronesian,west2541,West Lembata,dialect,
lewo1246,Lewotala,,,,lewo1246,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/west2541/laba1242,aust1307,Austronesian,west2541,West Lembata,dialect,
lewo1245,Lewopenutu,,,,lewo1245,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/west2541/laba1242,aust1307,Austronesian,west2541,West Lembata,dialect,
levu1239,Central Lembata-Lewokukun,Papunesia,-8.47094,123.44,levu1239,lvu,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/levu1240,aust1307,Austronesian,levu1239,Central Lembata-Lewokukun,language,not endangered
sout2896,Eastern Atadei,Papunesia,-8.49783,123.531,sout2896,lmf,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/levu1240,aust1307,Austronesian,sout2896,Eastern Atadei,language,not endangered
cent2336,Central Lembata,,,,cent2336,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/levu1240/levu1239,aust1307,Austronesian,levu1239,Central Lembata-Lewokukun,dialect,
lewo1247,Lewokukun,,,,lewo1247,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/levu1240/levu1239,aust1307,Austronesian,levu1239,Central Lembata-Lewokukun,dialect,
nucl1535,Lewuka,Papunesia,,,nucl1535,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/levu1240/levu1239/cent2336,aust1307,Austronesian,levu1239,Central Lembata-Lewokukun,dialect,
kali1300,Kalikasa,Papunesia,,,kali1300,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/levu1240/levu1239/cent2336,aust1307,Austronesian,levu1239,Central Lembata-Lewokukun,dialect,
flor1241,Flores Barat,,,,flor1241,,aust1307/mala1545/cent2237/cent2245/flor1240,aust1307,Austronesian,,,family,
sumb1242,Sumba-Hawu,,,,sumb1242,,aust1307/mala1545/cent2237/cent2245/flor1240,aust1307,Austronesian,,,family,
mang1430,Manggaraiic,,,,mang1430,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241,aust1307,Austronesian,,,family,
ngad1265,Central Flores-Paluqe,,,,ngad1265,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241,aust1307,Austronesian,,,family,
komo1261,Komodo,Papunesia,-8.64518,119.477,komo1261,kvh,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430,aust1307,Austronesian,komo1261,Komodo,language,threatened
waer1238,Waerana-Razong,,,,waer1238,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430,aust1307,Austronesian,,,family,
mang1436,Manggarai Khusus,,,,mang1436,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430,aust1307,Austronesian,,,family,
remb1250,Rembong-Wangka,Papunesia,-8.53361,120.973,remb1250,reb,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430,aust1307,Austronesian,remb1250,Rembong-Wangka,language,shifting
kepo1237,Kepo',Papunesia,-8.603241,120.775273,kepo1237,kuk,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430,aust1307,Austronesian,kepo1237,Kepo',language,shifting
waer1237,Kolor,Papunesia,-8.78645,120.70299,waer1237,wrx,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/waer1238,aust1307,Austronesian,waer1237,Kolor,language,shifting
rajo1237,Rajong,Papunesia,-8.658096,120.874418,rajo1237,rjg,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/waer1238,aust1307,Austronesian,rajo1237,Rajong,language,shifting
mang1405,Manggarai,Papunesia,-8.55748,120.329,mang1405,mqy,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/mang1436,aust1307,Austronesian,mang1405,Manggarai,language,not endangered
riun1237,Riung,Papunesia,-8.60342,121.122,riun1237,riu,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/mang1436,aust1307,Austronesian,riun1237,Riung,language,not endangered
west2537,Western Manggarai,Papunesia,,,west2537,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/mang1436/mang1405,aust1307,Austronesian,mang1405,Manggarai,dialect,
west2536,West-Central Manggarai,Papunesia,,,west2536,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/mang1436/mang1405,aust1307,Austronesian,mang1405,Manggarai,dialect,
east2463,Eastern Manggarai,Papunesia,,,east2463,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/mang1436/mang1405,aust1307,Austronesian,mang1405,Manggarai,dialect,
cent2073,Central Manggarai,Papunesia,,,cent2073,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/mang1436/mang1405,aust1307,Austronesian,mang1405,Manggarai,dialect,
nucl1516,Rembong,Papunesia,,,nucl1516,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/remb1250,aust1307,Austronesian,remb1250,Rembong-Wangka,dialect,
wang1298,Wangka,Papunesia,,,wang1298,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/remb1250,aust1307,Austronesian,remb1250,Rembong-Wangka,dialect,
namu1248,Namu,Papunesia,,,namu1248,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/mang1430/remb1250,aust1307,Austronesian,remb1250,Rembong-Wangka,dialect,
palu1252,Palu'e,Papunesia,-8.32877,121.718,palu1252,ple,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265,aust1307,Austronesian,palu1252,Palu'e,language,shifting
ngad1266,Central Flores,,,,ngad1266,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265,aust1307,Austronesian,,,family,
ngad1267,Ngada,,,,ngad1267,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266,aust1307,Austronesian,,,family,
ende1245,Eastern Central Flores,,,,ende1245,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266,aust1307,Austronesian,,,family,
ngad1261,Ngad'a,Papunesia,-8.79508,120.976,ngad1261,nxg,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ngad1267,aust1307,Austronesian,ngad1261,Ngad'a,language,not endangered
rong1269,Rongga,Papunesia,-8.84604,120.702,rong1269,ror,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ngad1267,aust1307,Austronesian,rong1269,Rongga,language,shifting
baja1259,Bajawa,Papunesia,,,baja1259,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ngad1267/ngad1261,aust1307,Austronesian,ngad1261,Ngad'a,dialect,
sout2884,South Ngada,Papunesia,,,sout2884,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ngad1267/ngad1261,aust1307,Austronesian,ngad1261,Ngad'a,dialect,
cent2074,Central Ngada,Papunesia,-8.6778,121.04764,cent2074,ssq,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ngad1267/ngad1261,aust1307,Austronesian,ngad1261,Ngad'a,dialect,threatened
east2464,Eastern Ngad'a,Papunesia,-8.82745,121.121,east2464,nea,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ngad1267/ngad1261,aust1307,Austronesian,ngad1261,Ngad'a,dialect,not endangered
ende1246,Ende,Papunesia,-8.70998,121.555,ende1246,end,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245,aust1307,Austronesian,ende1246,Ende,language,not endangered
nage1238,Nage-Keo,,,,nage1238,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245,aust1307,Austronesian,,,family,
lioo1240,Li'o,Papunesia,-8.68615,121.832,lioo1240,ljl,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245,aust1307,Austronesian,lioo1240,Li'o,language,not endangered
nage1237,Nage,Papunesia,-8.70513,121.31,nage1237,nxe,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245/nage1238,aust1307,Austronesian,nage1237,Nage,language,not endangered
keoo1238,Kéo,Papunesia,-8.8704,121.256,keoo1238,xxk,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245/nage1238,aust1307,Austronesian,keoo1238,Kéo,language,not endangered
east2838,Eastern Nage,,,,east2838,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245/nage1238/nage1237,aust1307,Austronesian,nage1237,Nage,dialect,
cent2355,Central Nage,,,,cent2355,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245/nage1238/nage1237,aust1307,Austronesian,nage1237,Nage,dialect,
ngao1245,Nga'o,Papunesia,,,ngao1245,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245/nage1238/nage1237,aust1307,Austronesian,nage1237,Nage,dialect,
east2840,Eastern Li'o,,,,east2840,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245/lioo1240,aust1307,Austronesian,lioo1240,Li'o,dialect,
west2925,Western Li'o,,,,west2925,,aust1307/mala1545/cent2237/cent2245/flor1240/flor1241/ngad1265/ngad1266/ende1245/lioo1240,aust1307,Austronesian,lioo1240,Li'o,dialect,
hawu1234,Hawu-Dhao,,,,hawu1234,,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242,aust1307,Austronesian,,,family,
sumb1243,Sumba,,,,sumb1243,,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242,aust1307,Austronesian,,,family,
dhao1237,Dhao,Papunesia,-10.8098,122.658,dhao1237,nfa,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/hawu1234,aust1307,Austronesian,dhao1237,Dhao,language,shifting
sabu1255,Hawu,Papunesia,-10.5522,121.847,sabu1255,hvn,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/hawu1234,aust1307,Austronesian,sabu1255,Hawu,language,not endangered
raij1237,Raijua,Papunesia,,,raij1237,,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/hawu1234/sabu1255,aust1307,Austronesian,sabu1255,Hawu,dialect,
mesa1246,Mesara,Papunesia,,,mesa1246,,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/hawu1234/sabu1255,aust1307,Austronesian,sabu1255,Hawu,dialect,
seba1248,Seba (Indonesia),Papunesia,,,seba1248,,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/hawu1234/sabu1255,aust1307,Austronesian,sabu1255,Hawu,dialect,
timu1261,Timu,Papunesia,,,timu1261,,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/hawu1234/sabu1255,aust1307,Austronesian,sabu1255,Hawu,dialect,
liae1237,Liae,Papunesia,,,liae1237,,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/hawu1234/sabu1255,aust1307,Austronesian,sabu1255,Hawu,dialect,
wewe1239,Wewewa-Laboya,,,,wewe1239,,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/sumb1243,aust1307,Austronesian,,,family,
kodi1247,Kodi-Gaura,Papunesia,-9.6373,119.114,kodi1247,kod,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/sumb1243,aust1307,Austronesian,kodi1247,Kodi-Gaura,language,not endangered
